blast	1	20294633	20294732
blast	1	20295132	20295280
blast	1	20295692	20295793
blast	1	20296184	20296296
blast	1	20296938	20297307
blast	1	20408863	20410113
blast	1	20410208	20410584
blast	1	20410979	20411258
blast	1	20411369	20411634
blast	1	20580565	20581131
blast	1	20581233	20581382
blast	1	20581631	20581786
blast	1	20585061	20585477
blast	1	20585572	20585988
blast	1	20586067	20587734
blast	1	20987747	20987898
blast	1	20987980	20988212
blast	1	20988293	20988506
blast	1	20988618	20988739
blast	1	20988862	20989023
blast	1	20995393	20995544
blast	1	21001574	21002089
blast	1	21002210	21002361
blast	1	21746248	21746499
blast	1	21753882	21754089
blast	1	21760140	21761057
blast	1	21761144	21761292
blast	1	21761384	21762912
blast	1	21763473	21763787
blast	1	21764030	21764158
blast	1	21781763	21783289
blast	1	21795703	21795833
blast	1	21818021	21819547
blast	1	21831961	21832091
blast	1	22218756	22219115
blast	1	22219193	22220033
blast	1	22302427	22304128
blast	1	22304488	22304770
blast	1	22560419	22560693
blast	1	22607894	22608297
blast	1	22665289	22666043
blast	1	22666282	22666394
blast	1	22666518	22667697
blast	1	22668016	22668214
blast	1	22668317	22668547
blast	1	22689842	22690022
blast	1	22705265	22705416
blast	1	22902653	22903592
blast	1	22903772	22903872
blast	1	22962136	22962479
blast	1	22962564	22962670
blast	1	22962932	22963072
blast	1	22963154	22963318
blast	1	22963570	22963686
blast	1	22963945	22964117
blast	1	22964361	22964454
blast	1	22964538	22964665
blast	1	22965138	22965231
blast	1	22965472	22965648
blast	1	22965855	22966021
blast	1	22966483	22966647
blast	1	22966834	22966930
blast	1	22967009	22967149
blast	1	22967406	22967544
blast	1	22967614	22967876
blast	1	22967981	22968136
blast	1	22968218	22968336
blast	1	22968420	22968522
blast	1	22968789	22969001
blast	1	23180344	23180482
blast	1	23180742	23180880
blast	1	23180969	23181144
blast	1	23181224	23182361
blast	1	23182437	23182558
blast	1	23204761	23205967
blast	1	23231260	23231905
blast	1	23231998	23232299
blast	1	23232569	23232792
blast	1	23233262	23233791
blast	1	23233876	23234395
blast	1	23234460	23235881
blast	1	23236069	23236512
blast	1	23505478	23505599
blast	1	23505668	23506496
blast	1	23653815	23655369
blast	1	23696718	23697660
blast	1	23697737	23699311
blast	1	23699513	23700108
blast	1	23700663	23700769
blast	1	23700871	23701040
blast	1	23713791	23714090
blast	1	23714210	23715316
blast	1	24886892	24887263
blast	1	24887431	24887566
blast	1	24887811	24887914
blast	1	24888015	24888112
blast	1	24888404	24888502
blast	1	24888578	24888711
blast	1	24889692	24889853
blast	1	24890025	24890402
blast	1	24890803	24890966
blast	1	24891033	24891135
blast	1	24891263	24891363
blast	1	24891513	24891876
blast	1	25417394	25418000
blast	1	25418096	25418887
blast	1	25418986	25420344
blast	1	25517430	25517593
blast	1	25517658	25517956
blast	1	25518189	25518297
blast	1	25518368	25518774
blast	1	25518909	25519132
blast	1	25896957	25897150
blast	1	25897218	25897422
blast	1	25897499	25897716
blast	1	25897808	25897922
blast	1	25898023	25898144
blast	1	25898711	25898827
blast	1	25899781	25899886
blast	1	25899971	25900155
blast	1	25900274	25900377
blast	1	25900476	25901041
blast	1	25901355	25901581
blast	1	25901723	25902024
blast	1	25902336	25902496
blast	1	25902753	25902879
blast	1	25902963	25903096
blast	1	25903170	25903288
blast	1	25903437	25903599
blast	1	25903706	25903947
blast	1	25904176	25904344
blast	1	25904446	25905317
blast	1	25905423	25905719
blast	1	25905791	25905950
blast	1	25906050	25906161
blast	1	25906259	25906687
blast	1	26940339	26941004
blast	1	26941155	26941575
blast	1	26941646	26942927
blast	1	27312954	27313258
blast	1	27313346	27313445
blast	1	27313793	27315491
blast	1	27315566	27315692
blast	1	27315781	27315918
blast	1	27316019	27316847
blast	1	27619560	27621273
blast	1	27621676	27623051
blast	1	28787868	28788477
blast	1	28789863	28790704
blast	1	28790963	28791163
blast	1	28791252	28791346
blast	1	28791958	28792114
blast	1	28792208	28792427
blast	1	28814698	28815334
blast	1	28955559	28955871
blast	1	28958743	28958845
blast	1	28959324	28960239
blast	1	29804733	29805028
blast	1	29805128	29805464
blast	1	29805550	29806576
blast	1	29806660	29809514
blast	1	29958215	29958747
blast	1	29958839	29958982
blast	1	29959136	29959291
blast	1	29959364	29959839
blast	1	29959918	29960052
blast	1	29961068	29961229
blast	1	29961856	29961981
blast	1	29962066	29962168
blast	1	30074970	30075287
blast	1	30075370	30075657
blast	1	30076007	30076151
blast	1	30076245	30076403
blast	1	30076557	30076650
blast	1	30076733	30076833
blast	1	30077118	30077209
blast	1	30077424	30077676
blast	1	30078126	30078233
blast	1	30078739	30079205
blast	1	30079295	30080186
blast	1	30176918	30177030
blast	1	30177141	30178147
blast	1	30178215	30178414
blast	1	30178496	30178598
blast	1	30178667	30178767
blast	1	30178931	30179121
blast	1	30179353	30179705
blast	1	30179856	30179988
blast	1	30180088	30180265
blast	1	30180344	30180700
blast	1	30235233	30235730
blast	1	30236022	30236132
blast	1	30236484	30236597
blast	1	30236685	30236875
blast	1	30236974	30237519
gff	2	1025	2810
gff	2	3706	5513
gff	2	5782	5945
gff	2	6571	6672
gff	2	9648	9767
gff	2	10478	12861
gff	2	14395	16377
gff	2	17624	22540
gff	2	23971	26923
gff	2	28465	38652
gff	2	39519	40358
gff	2	43427	48350
gff	2	58705	64872
gff	2	65436	67139
gff	2	68337	69884
gff	2	73258	75389
gff	2	75520	77865
gff	2	77888	79334
gff	2	79989	85229
gff	2	85401	85408
both	2	85409	85553
gff	2	85554	85637
both	2	85638	85734
gff	2	85735	86746
both	2	86747	86839
gff	2	86840	87281
both	2	87282	87395
gff	2	87396	87464
both	2	87465	87562
gff	2	87563	87759
both	2	87760	87905
gff	2	87906	87997
both	2	87998	88186
blast	2	88187	88558
both	2	88559	89308
gff	2	89309	89436
both	2	89437	89547
gff	2	89548	89647
both	2	89648	89801
gff	2	89802	90045
both	2	90046	90352
gff	2	90353	90670
both	2	90671	90821
gff	2	90822	91099
both	2	91100	91309
gff	2	91310	91654
both	2	91655	91853
gff	2	91854	92056
both	2	92057	92331
gff	2	92332	92402
both	2	92403	92571
gff	2	92572	92707
both	2	92708	92841
gff	2	92842	92924
both	2	92925	93084
gff	2	93085	93198
both	2	93199	93626
gff	2	93627	93707
both	2	93708	93935
gff	2	93936	94186
both	2	94187	94348
gff	2	94349	94494
both	2	94495	94660
blast	2	94661	94717
gff	2	94811	96655
gff	2	100649	101495
gff	2	102065	102138
gff	2	102194	104549
gff	2	104884	106216
gff	2	106900	108803
gff	2	114975	117640
gff	2	118017	119342
gff	2	119441	121846
gff	2	123276	126466
gff	2	128440	129256
gff	2	132697	134455
gff	2	135244	137806
gff	2	139331	144524
blast	2	633951	634082
blast	2	634175	634378
blast	2	634456	634705
blast	2	697959	698527
blast	2	698598	698728
blast	2	698811	698989
blast	2	699530	700318
blast	2	700714	700912
blast	2	775905	776073
blast	2	776153	776733
blast	2	776826	776982
blast	2	777071	777176
blast	2	777401	777576
blast	2	777648	777802
blast	2	2287671	2288238
blast	2	2288408	2288551
blast	2	2288649	2288786
blast	2	2288863	2289533
blast	2	4477729	4478706
blast	2	4478869	4479145
blast	2	4479234	4479461
blast	2	4479592	4480045
blast	2	4480287	4480591
blast	2	4481020	4481350
blast	2	4481463	4481579
blast	2	4481765	4481878
blast	2	4482031	4482124
blast	2	4482224	4482495
blast	2	4482577	4482860
blast	2	4482929	4484503
blast	2	6536821	6537010
blast	2	7081760	7082148
blast	2	7082236	7082470
blast	2	7082545	7082710
blast	2	7083432	7083819
blast	2	7083911	7084412
blast	2	7084527	7084635
blast	2	8733463	8735071
blast	2	8735279	8735400
blast	2	8735707	8735832
blast	2	8735918	8736065
blast	2	8736311	8736562
blast	2	10204888	10205243
blast	2	10890876	10891052
blast	2	10891276	10891699
blast	2	10891791	10893025
blast	2	10893113	10893813
blast	2	11091341	11091784
blast	2	11091864	11092007
blast	2	11092090	11092195
blast	2	11093097	11093329
blast	2	11749997	11750199
blast	2	11849784	11850866
blast	2	12533484	12533628
blast	2	12542928	12543412
blast	2	12543523	12544308
blast	2	12544492	12544668
blast	2	12544751	12544949
blast	2	12545025	12545138
blast	2	12545220	12545434
blast	2	12545548	12545658
blast	2	12545738	12545882
blast	2	12545963	12547269
blast	2	12547447	12548094
blast	2	12550385	12550599
blast	2	12550886	12551030
blast	2	13568418	13568819
blast	2	13568901	13569555
blast	2	14167599	14168800
blast	2	14168888	14169027
blast	2	14170812	14170912
blast	2	14172044	14172367
blast	2	14172629	14173546
blast	2	15453140	15453245
blast	2	15453395	15453731
blast	2	15851802	15852214
blast	2	15852460	15852579
blast	2	15853595	15854010
blast	2	16277748	16278241
blast	2	16279036	16279418
blast	2	16540809	16541098
blast	2	16541162	16541281
blast	2	16676551	16677959
blast	2	16678035	16678280
blast	2	16679656	16679774
blast	2	16679854	16680193
blast	2	16680301	16680487
blast	2	16754934	16755321
blast	2	16755391	16755543
blast	2	16755631	16756014
blast	2	16756088	16756372
blast	2	16756436	16756882
blast	2	16775318	16775887
blast	2	16775979	16776151
blast	2	16776240	16776449
blast	2	16776536	16776695
blast	2	16776775	16777859
blast	2	16778169	16778373
blast	2	16778913	16779159
blast	2	17127999	17128506
blast	2	17128772	17129349
blast	2	17129716	17130602
blast	2	17433739	17433832
blast	2	17434228	17434394
blast	2	17434497	17434610
blast	2	17434711	17434835
blast	2	17435399	17435492
blast	2	17435973	17436189
blast	2	17860739	17860886
blast	2	17860969	17861073
blast	2	17861156	17861936
blast	2	18156483	18156589
blast	2	18303286	18303484
blast	2	18303751	18303985
blast	2	18304063	18304258
blast	2	19126130	19127290
blast	2	19127376	19127622
blast	2	19127696	19127828
blast	2	19127916	19128259
gff	3	1653	4159
gff	3	4342	4818
gff	3	5104	6049
gff	3	6657	7772
gff	3	8957	12444
gff	3	13230	14675
gff	3	16643	18840
gff	3	19592	20719
gff	3	25507	27449
gff	3	27991	30718
gff	3	31181	34597
gff	3	34719	38529
gff	3	38759	41932
gff	3	44045	45590
gff	3	46396	48296
gff	3	51583	54506
gff	3	54541	57462
gff	3	57641	58909
gff	3	59471	60845
gff	3	62245	65845
gff	3	66151	66980
gff	3	67058	68536
gff	3	69511	71415
gff	3	71626	73220
gff	3	73481	75538
gff	3	76655	77411
gff	3	78376	79037
gff	3	79305	80105
gff	3	80176	82005
gff	3	82685	84897
gff	3	85601	87858
gff	3	88054	89422
gff	3	90598	93585
gff	3	94171	101992
blast	3	326038	326805
blast	3	326905	327455
blast	3	327755	328026
blast	3	328098	328330
blast	3	328418	330109
blast	3	330597	330781
blast	3	330867	331460
blast	3	331522	331629
blast	3	331712	332416
blast	3	1199675	1200091
blast	3	1959221	1959480
blast	3	1959724	1960028
blast	3	3645022	3645306
blast	3	3645389	3645869
blast	3	3645956	3646604
blast	3	3646922	3647388
blast	3	4170033	4170392
blast	3	4170491	4171452
blast	3	4171721	4172050
blast	3	4922178	4922483
blast	3	4922582	4922800
blast	3	4924504	4924762
blast	3	4924930	4925237
blast	3	4925338	4925555
blast	3	4925651	4925898
blast	3	4926034	4926406
blast	3	4926486	4926851
blast	3	4945603	4946080
blast	3	4946171	4946581
blast	3	4946664	4946795
blast	3	5804373	5805280
blast	3	5805630	5805972
blast	3	6076940	6077497
blast	3	6077577	6077862
blast	3	6077961	6078105
blast	3	6078237	6078684
blast	3	6542514	6542749
blast	3	6543002	6543429
blast	3	6543497	6545484
blast	3	6548795	6549326
blast	3	6549416	6549616
blast	3	6549876	6550328
blast	3	6551509	6551624
blast	3	6830837	6830938
blast	3	6831029	6831149
blast	3	6831350	6831445
blast	3	6831958	6832199
blast	3	6832902	6833022
blast	3	6833281	6833609
blast	3	6835630	6835772
blast	3	6835847	6836185
blast	3	6836550	6836696
blast	3	6837272	6837491
blast	3	7008780	7009734
blast	3	7009812	7010470
blast	3	7010972	7011156
blast	3	7067025	7067117
blast	3	7067772	7068039
blast	3	7068129	7068501
blast	3	7068575	7068930
blast	3	7447612	7447987
blast	3	7448476	7448777
blast	3	7448887	7449278
blast	3	7965160	7968026
blast	3	8311800	8312087
blast	3	8312283	8312392
blast	3	8312650	8312755
blast	3	8312832	8313208
blast	3	8313331	8314575
blast	3	8939343	8939601
blast	3	8941200	8941401
blast	3	8941504	8941683
blast	3	8941767	8942759
blast	3	9782516	9782633
blast	3	9782767	9783059
blast	3	9783149	9783294
blast	3	10393008	10393203
blast	3	10447845	10448347
blast	3	10448450	10448564
blast	3	10456624	10456738
blast	3	10458768	10459024
blast	3	10460210	10460376
blast	3	10460453	10460602
blast	3	10460686	10461001
blast	3	10465451	10465948
blast	3	10466086	10466200
blast	3	10467730	10467979
blast	3	10468077	10468239
blast	3	10468314	10468463
blast	3	10468567	10468918
blast	3	10728112	10728441
blast	3	10729044	10729754
blast	3	12646947	12647058
blast	3	12647213	12647351
blast	3	12647456	12647613
blast	3	12955040	12955148
blast	3	12955336	12955468
blast	3	12955629	12955786
blast	3	16045935	16046200
blast	3	16046903	16047042
blast	3	16048493	16048965
blast	3	16049092	16049594
blast	3	16091874	16091999
blast	3	16092086	16092701
blast	3	16093228	16093502
blast	3	16095234	16095774
blast	3	16196547	16197087
blast	3	16197695	16198194
blast	3	16218671	16219320
blast	3	16219409	16219708
blast	3	16221250	16221375
blast	3	17065592	17066069
blast	3	17066318	17066575
blast	3	17575969	17576199
blast	3	17576278	17576397
blast	3	17576461	17576757
blast	3	17576989	17578779
blast	3	17579311	17579477
blast	3	18968699	18969369
blast	3	18970447	18971024
blast	3	18971128	18971280
blast	3	18971489	18971829
blast	3	18971944	18972307
blast	3	19524676	19524843
blast	3	19681063	19682024
blast	3	19682098	19682423
blast	3	19682536	19682819
blast	3	19682929	19683181
blast	3	19683289	19683461
blast	3	19683573	19683669
blast	3	19683745	19683857
blast	3	19683978	19684098
blast	3	19684363	19684467
blast	3	19685316	19685722
blast	3	19967656	19968001
blast	3	20073036	20073472
blast	3	20073796	20073920
blast	3	20074345	20075060
blast	3	20075309	20075403
blast	3	20075720	20075873
blast	3	20076815	20076910
blast	3	20077629	20077809
blast	3	20077963	20078160
blast	3	20078765	20079597
blast	3	20079692	20079880
blast	3	20079953	20080326
blast	3	20642863	20643002
blast	3	20721669	20722040
blast	3	20722116	20722441
blast	3	20722684	20722784
blast	3	20722863	20722973
blast	3	20723121	20723230
blast	3	20723826	20724021
blast	3	20724154	20724277
blast	3	20724351	20724459
blast	3	20724923	20725026
blast	3	20725161	20725325
blast	3	20725563	20725903
blast	3	20915451	20915681
blast	3	20916260	20916596
blast	3	20919493	20920906
blast	3	20921021	20921531
blast	3	21262893	21263333
blast	3	21263720	21263827
blast	3	21271765	21271956
blast	3	21272051	21272154
blast	3	21272288	21272392
blast	3	21272669	21272774
blast	3	21714860	21715317
blast	3	21715404	21715550
blast	3	21716217	21716759
blast	3	21716971	21717972
blast	3	21778179	21778722
blast	3	21779763	21780149
blast	3	21792853	21792957
blast	3	21793031	21793386
blast	3	21793458	21793873
blast	3	21926716	21927226
blast	3	21927506	21927707
blast	3	21927858	21928035
blast	3	22570882	22571418
blast	3	22572079	22573076
blast	3	22573153	22573722
blast	3	22574073	22574492
blast	3	22574587	22574792
blast	3	22574911	22575423
blast	3	22727486	22727786
blast	3	22728135	22728250
blast	3	22728342	22728522
blast	3	22728605	22728761
blast	3	22728851	22729217
blast	3	22729931	22730105
blast	3	22895622	22895855
blast	3	22896198	22897570
blast	3	23423243	23423457
blast	3	23423619	23423822
blast	3	23424352	23425753
gff	4	1180	1536
gff	4	2895	3976
both	4	3977	4172
gff	4	4173	4262
both	4	4263	4439
gff	4	4440	4542
both	4	4543	4754
gff	4	4755	4975
both	4	4976	5124
gff	4	5125	5405
both	4	5406	5590
gff	4	5591	5655
both	4	5656	5857
gff	4	5858	6757
both	4	6758	6871
gff	4	6872	7449
both	4	7450	7640
gff	4	7641	7711
both	4	7712	7834
gff	4	7835	7998
both	4	7999	8156
gff	4	8157	8243
both	4	8244	8369
gff	4	8370	8460
both	4	8461	9423
gff	4	9424	10455
gff	4	11355	11371
both	4	11372	11801
gff	4	11802	11893
both	4	11894	12018
gff	4	12019	12259
both	4	12260	12442
gff	4	12443	12571
both	4	12572	13359
blast	4	13360	13405
gff	4	13527	13530
both	4	13531	14032
gff	4	14033	14256
both	4	14257	14413
blast	4	14414	14626
both	4	14627	14834
gff	4	14835	14920
both	4	14921	16019
gff	4	16020	16079
blast	4	17701	17791
both	4	17792	18052
gff	4	18053	18991
both	4	18992	19316
gff	4	19317	20066
blast	4	21349	21436
both	4	21437	22301
gff	4	22302	22685
both	4	22686	23199
gff	4	23200	23271
both	4	23272	23385
gff	4	23386	23456
both	4	23457	25412
gff	4	25413	25556
both	4	25557	25742
gff	4	25743	26500
both	4	26501	26754
gff	4	26755	26882
both	4	26883	27005
gff	4	27006	27865
both	4	27866	28021
gff	4	28022	28155
both	4	28156	28283
gff	4	28284	28352
both	4	28353	28579
gff	4	28580	28641
both	4	28642	28871
blast	4	28872	28945
blast	4	29581	29670
both	4	29671	29770
gff	4	29771	29847
both	4	29848	29985
gff	4	29986	30071
both	4	30072	30238
gff	4	30239	31426
gff	4	32893	33718
gff	4	33800	33872
blast	4	34089	34090
both	4	34091	34437
gff	4	34438	34542
both	4	34543	34650
gff	4	34651	34916
both	4	34917	35552
gff	4	35553	35808
both	4	35809	35901
gff	4	35902	36068
both	4	36069	36279
gff	4	36280	36507
both	4	36508	36880
blast	4	36881	36896
gff	4	37084	37095
both	4	37096	37194
gff	4	37195	37428
both	4	37429	37568
gff	4	37569	37649
both	4	37650	37837
gff	4	37838	38089
both	4	38090	38312
blast	4	38313	38364
blast	4	38478	38503
both	4	38504	39606
gff	4	39607	39610
both	4	39611	40189
gff	4	40190	40189
gff	4	40862	41383
gff	4	41665	43197
gff	4	45275	45370
gff	4	48266	49068
gff	4	51166	52398
both	4	52399	52524
gff	4	52525	53285
both	4	53286	53449
blast	4	53450	53495
gff	4	57199	57215
both	4	57216	59166
gff	4	59167	59286
gff	4	63410	65479
blast	4	69169	69272
both	4	69273	69884
blast	4	69885	69987
blast	4	70113	70476
both	4	70477	70846
gff	4	70847	71206
both	4	71207	71372
gff	4	71373	71456
both	4	71457	71580
gff	4	71581	72026
both	4	72027	72211
blast	4	72212	72217
gff	4	72552	72593
both	4	72594	72880
gff	4	72881	73137
both	4	73138	73470
gff	4	73471	73692
both	4	73693	74867
gff	4	74868	74973
both	4	74974	75351
gff	4	75352	75384
gff	4	80433	82040
blast	4	82426	82444
both	4	82445	82916
gff	4	82917	82997
both	4	82998	83163
gff	4	83164	83238
both	4	83239	83373
gff	4	83374	83782
both	4	83783	84126
gff	4	84127	84465
both	4	84466	84666
gff	4	84667	84694
gff	4	85693	85874
both	4	85875	86067
gff	4	86068	86895
blast	4	89919	90035
both	4	90036	90457
gff	4	90458	91704
both	4	91705	92201
gff	4	92202	92237
gff	4	92644	93147
blast	4	93921	93922
both	4	93923	94040
gff	4	94041	94146
both	4	94147	94242
gff	4	94243	94555
both	4	94556	94701
gff	4	94702	94787
both	4	94788	94896
gff	4	94897	95195
both	4	95196	95716
gff	4	95717	95789
both	4	95790	95890
gff	4	95891	95963
both	4	95964	96190
gff	4	96191	96270
both	4	96271	96381
gff	4	96382	96457
both	4	96458	96673
gff	4	96674	96741
both	4	96742	97454
blast	4	97455	97462
blast	4	97492	97498
both	4	97499	98107
gff	4	98108	98201
both	4	98202	99353
blast	4	99354	99570
gff	4	100257	100721
gff	4	100919	101788
gff	4	102141	103750
gff	4	103823	103900
both	4	103901	104881
gff	4	104882	105217
blast	4	106226	106379
both	4	106380	106676
gff	4	106677	106850
both	4	106851	106951
gff	4	106952	107030
both	4	107031	107212
gff	4	107213	107835
both	4	107836	107987
gff	4	107988	108298
both	4	108299	108755
gff	4	108756	108792
both	4	108793	109175
gff	4	109176	109529
both	4	109530	110718
blast	4	110719	110986
gff	4	112705	113643
both	4	113644	113966
blast	4	113967	113974
gff	4	114971	115705
both	4	115706	115941
gff	4	115942	117051
gff	4	117152	118306
both	4	118307	118569
gff	4	118570	118577
blast	4	122373	122644
blast	4	122796	123220
blast	4	124078	124293
blast	4	128608	130344
blast	4	131445	131941
blast	4	133690	134081
blast	4	134627	135371
blast	4	142588	143003
blast	4	143084	143395
blast	4	143642	143820
blast	4	143891	144115
blast	4	144199	144523
blast	4	145911	146055
blast	4	146769	147154
blast	4	147195	147564
blast	4	147652	147764
blast	4	147931	148277
blast	4	148800	151055
blast	4	151135	151709
blast	4	154709	155902
blast	4	155984	156366
blast	4	170713	170914
blast	4	171543	171999
blast	4	172057	172489
blast	4	173999	174717
blast	4	175061	175538
blast	4	175690	176003
blast	4	176039	176159
blast	4	176422	176871
blast	4	181995	182253
blast	4	182398	182598
blast	4	184051	184160
blast	4	184250	184377
blast	4	185480	186238
blast	4	186333	186474
blast	4	186602	187221
blast	4	187250	187496
blast	4	193558	193774
blast	4	193785	194667
blast	4	195117	195311
blast	4	195562	196917
blast	4	196981	197121
blast	4	197226	197418
blast	4	197502	198112
blast	4	198210	198575
blast	4	200873	201543
blast	4	202396	202550
blast	4	202906	203013
blast	4	203722	203828
blast	4	203966	204116
blast	4	204195	204543
blast	4	204622	206944
blast	4	207038	209650
blast	4	209795	210108
blast	4	210208	211179
blast	4	212338	212495
blast	4	212785	213154
blast	4	216897	217182
blast	4	217265	217677
blast	4	217752	218252
blast	4	218685	218782
blast	4	219117	219410
blast	4	219535	219825
blast	4	222286	222651
blast	4	222880	223093
blast	4	223180	223381
blast	4	223526	223692
blast	4	223817	224080
blast	4	224183	224405
blast	4	224499	224723
blast	4	224799	225567
blast	4	225667	225804
blast	4	225899	226028
blast	4	226267	227282
blast	4	227857	227951
blast	4	228651	229009
blast	4	229208	229561
blast	4	229837	229951
blast	4	231785	232087
blast	4	232116	232566
blast	4	232569	233131
blast	4	233479	233629
blast	4	237960	238680
blast	4	238765	239563
blast	4	239732	240040
blast	4	240238	240506
blast	4	240615	240942
blast	4	241025	241156
blast	4	241247	241372
blast	4	241459	241648
blast	4	241739	241904
blast	4	242031	242890
blast	4	242985	243100
blast	4	244252	244355
blast	4	244673	244778
blast	4	244877	244986
blast	4	245249	245352
blast	4	245594	245892
blast	4	245965	246085
blast	4	246168	246266
blast	4	246372	246557
blast	4	246680	246809
blast	4	250962	252334
blast	4	252491	252587
blast	4	252814	252982
blast	4	253222	253363
blast	4	253773	254031
blast	4	254109	254274
blast	4	254369	254500
blast	4	254588	254692
blast	4	254789	255042
blast	4	259030	259441
blast	4	259545	259715
blast	4	259816	260053
blast	4	260130	260456
blast	4	260608	261021
blast	4	261408	261782
blast	4	262160	262340
blast	4	262992	263144
blast	4	263420	263877
blast	4	265508	265646
blast	4	265826	265919
blast	4	266010	266184
blast	4	266279	268074
blast	4	269102	269967
blast	4	270356	270530
blast	4	270620	271475
blast	4	271740	272047
blast	4	274259	274945
blast	4	275470	275640
blast	4	275954	276195
blast	4	276328	276581
blast	4	276653	276835
